#Incident Continuum, Enr	nFn 
8.90209e-02	1.427e-02
8.94670e-02	1.427e-02
8.99154e-02	1.427e-02
9.03660e-02	1.427e-02
9.08188e-02	1.427e-02
9.12740e-02	1.427e-02
9.17314e-02	1.427e-02
9.21911e-02	1.427e-02
9.26532e-02	1.427e-02
9.31175e-02	1.427e-02
9.35842e-02	1.427e-02
9.40532e-02	1.427e-02
9.45245e-02	1.427e-02
9.49982e-02	1.427e-02
9.54743e-02	1.427e-02
9.59528e-02	1.427e-02
9.64337e-02	1.427e-02
9.69169e-02	1.427e-02
9.74027e-02	1.427e-02
9.78908e-02	1.427e-02
9.83814e-02	1.427e-02
9.88744e-02	1.427e-02
9.93699e-02	1.427e-02
9.98679e-02	1.427e-02
1.00368e-01	1.427e-02
1.00871e-01	1.427e-02
1.01377e-01	1.427e-02
1.01885e-01	1.427e-02
1.02396e-01	1.427e-02
1.02909e-01	1.427e-02
1.03425e-01	1.427e-02
1.03943e-01	1.427e-02
1.04464e-01	1.427e-02
1.04987e-01	1.427e-02
1.05513e-01	1.427e-02
1.06042e-01	1.427e-02
1.06574e-01	1.427e-02
1.07108e-01	1.427e-02
1.07645e-01	1.427e-02
1.08184e-01	1.427e-02
1.08726e-01	1.427e-02
1.09271e-01	1.427e-02
1.09819e-01	1.427e-02
1.10369e-01	1.427e-02
1.10922e-01	1.427e-02
1.11478e-01	1.427e-02
1.12037e-01	1.427e-02
1.12598e-01	1.427e-02
1.13162e-01	1.427e-02
1.13730e-01	1.427e-02
1.14300e-01	1.427e-02
1.14872e-01	1.427e-02
1.15448e-01	1.427e-02
1.16027e-01	1.427e-02
1.16608e-01	1.427e-02
1.17193e-01	1.427e-02
1.17780e-01	1.427e-02
1.18370e-01	1.427e-02
1.18963e-01	1.427e-02
1.19560e-01	1.427e-02
1.20159e-01	1.427e-02
1.20761e-01	1.427e-02
1.21366e-01	1.427e-02
1.21974e-01	1.427e-02
1.22586e-01	1.427e-02
1.23200e-01	1.427e-02
1.23817e-01	1.427e-02
1.24438e-01	1.427e-02
1.25061e-01	1.427e-02
1.25688e-01	1.427e-02
1.26318e-01	1.427e-02
1.26951e-01	1.427e-02
1.27587e-01	1.427e-02
1.28227e-01	1.427e-02
1.28869e-01	1.427e-02
1.29515e-01	1.426e-02
1.30164e-01	1.417e-02
1.30817e-01	1.404e-02
1.31472e-01	1.391e-02
1.32131e-01	1.378e-02
1.32793e-01	1.366e-02
1.33459e-01	1.353e-02
1.34128e-01	1.341e-02
1.34800e-01	1.329e-02
1.35475e-01	1.317e-02
1.36154e-01	1.305e-02
1.36837e-01	1.293e-02
1.37522e-01	1.281e-02
1.38212e-01	1.269e-02
1.38904e-01	1.258e-02
1.39600e-01	1.246e-02
1.40300e-01	1.235e-02
1.41003e-01	1.224e-02
1.41710e-01	1.212e-02
1.42420e-01	1.201e-02
1.43134e-01	1.190e-02
1.43851e-01	1.180e-02
1.44572e-01	1.169e-02
1.45297e-01	1.158e-02
1.46025e-01	1.148e-02
1.46757e-01	1.137e-02
1.47492e-01	1.127e-02
1.48231e-01	1.116e-02
1.48974e-01	1.106e-02
1.49721e-01	1.096e-02
1.50471e-01	1.086e-02
1.51225e-01	1.076e-02
1.51983e-01	1.066e-02
1.52745e-01	1.057e-02
1.53510e-01	1.047e-02
1.54279e-01	1.038e-02
1.55053e-01	1.028e-02
1.55830e-01	1.019e-02
1.56611e-01	1.009e-02
1.57395e-01	1.000e-02
1.58184e-01	9.911e-03
1.58977e-01	9.821e-03
1.59774e-01	9.731e-03
1.60574e-01	9.642e-03
1.61379e-01	9.554e-03
1.62188e-01	9.467e-03
1.63001e-01	9.381e-03
1.63818e-01	9.295e-03
1.64639e-01	9.210e-03
1.65464e-01	9.126e-03
1.66293e-01	9.043e-03
1.67126e-01	8.960e-03
1.67964e-01	8.879e-03
1.68806e-01	8.798e-03
1.69652e-01	8.717e-03
1.70502e-01	8.638e-03
1.71356e-01	8.559e-03
1.72215e-01	8.481e-03
1.73078e-01	8.404e-03
1.73946e-01	8.327e-03
1.74817e-01	8.251e-03
1.75693e-01	8.176e-03
1.76574e-01	8.101e-03
1.77459e-01	8.027e-03
1.78348e-01	7.954e-03
1.79242e-01	7.881e-03
1.80140e-01	7.810e-03
1.81043e-01	7.738e-03
1.81950e-01	7.668e-03
1.82862e-01	7.598e-03
1.83779e-01	7.528e-03
1.84700e-01	7.460e-03
1.85625e-01	7.392e-03
1.86556e-01	7.324e-03
1.87491e-01	7.257e-03
1.88430e-01	7.191e-03
1.89374e-01	7.126e-03
1.90324e-01	7.061e-03
1.91277e-01	6.996e-03
1.92236e-01	6.932e-03
1.93199e-01	6.869e-03
1.94168e-01	6.807e-03
1.95141e-01	6.744e-03
1.96119e-01	6.683e-03
1.97101e-01	6.622e-03
1.98089e-01	6.561e-03
1.99082e-01	6.502e-03
2.00080e-01	6.442e-03
2.01082e-01	6.384e-03
2.02090e-01	6.325e-03
2.03103e-01	6.268e-03
2.04121e-01	6.210e-03
2.05144e-01	6.154e-03
2.06172e-01	6.098e-03
2.07205e-01	6.042e-03
2.08244e-01	5.987e-03
2.09287e-01	5.932e-03
2.10336e-01	5.878e-03
2.11390e-01	5.825e-03
2.12450e-01	5.771e-03
2.13514e-01	5.719e-03
2.14584e-01	5.667e-03
2.15660e-01	5.615e-03
2.16740e-01	5.564e-03
2.17827e-01	5.513e-03
2.18918e-01	5.463e-03
2.20015e-01	5.413e-03
2.21118e-01	5.363e-03
2.22226e-01	5.314e-03
2.23340e-01	5.266e-03
2.24459e-01	5.218e-03
2.25584e-01	5.170e-03
2.26715e-01	5.123e-03
2.27851e-01	5.076e-03
2.28993e-01	5.030e-03
2.30140e-01	4.984e-03
2.31294e-01	4.939e-03
2.32453e-01	4.894e-03
2.33618e-01	4.849e-03
2.34789e-01	4.805e-03
2.35965e-01	4.761e-03
2.37148e-01	4.718e-03
2.38336e-01	4.674e-03
2.39531e-01	4.632e-03
2.40731e-01	4.590e-03
2.41938e-01	4.548e-03
2.43150e-01	4.506e-03
2.44369e-01	4.465e-03
2.45593e-01	4.425e-03
2.46824e-01	4.384e-03
2.48650e-01	4.325e-03
2.49894e-01	4.286e-03
2.50848e-01	4.256e-03
2.51809e-01	4.226e-03
2.53071e-01	4.188e-03
2.54339e-01	4.149e-03
2.55614e-01	4.112e-03
2.56895e-01	4.074e-03
2.58183e-01	4.037e-03
2.59476e-01	3.992e-03
2.60777e-01	3.942e-03
2.62084e-01	3.892e-03
2.63397e-01	3.843e-03
2.64717e-01	3.795e-03
2.66044e-01	3.747e-03
2.67377e-01	3.700e-03
2.68717e-01	3.653e-03
2.70064e-01	3.607e-03
2.71417e-01	3.562e-03
2.72778e-01	3.517e-03
2.74145e-01	3.473e-03
2.75518e-01	3.429e-03
2.76899e-01	3.386e-03
2.78287e-01	3.343e-03
2.79682e-01	3.301e-03
2.81083e-01	3.260e-03
2.82492e-01	3.219e-03
2.83908e-01	3.178e-03
2.85330e-01	3.138e-03
2.86760e-01	3.099e-03
2.88197e-01	3.060e-03
2.89642e-01	3.021e-03
2.91093e-01	2.983e-03
2.92552e-01	2.946e-03
2.94018e-01	2.909e-03
2.95492e-01	2.872e-03
2.96973e-01	2.836e-03
2.98461e-01	2.800e-03
2.99957e-01	2.765e-03
3.01460e-01	2.730e-03
3.02971e-01	2.696e-03
3.04489e-01	2.662e-03
3.06015e-01	2.628e-03
3.07549e-01	2.595e-03
3.09090e-01	2.563e-03
3.10639e-01	2.530e-03
3.12196e-01	2.498e-03
3.13760e-01	2.467e-03
3.15333e-01	2.436e-03
3.16913e-01	2.405e-03
3.18501e-01	2.375e-03
3.20098e-01	2.345e-03
3.21702e-01	2.316e-03
3.23314e-01	2.287e-03
3.24934e-01	2.258e-03
3.26563e-01	2.229e-03
3.28199e-01	2.201e-03
3.29844e-01	2.174e-03
3.31497e-01	2.146e-03
3.33158e-01	2.119e-03
3.34828e-01	2.093e-03
3.36506e-01	2.066e-03
3.38193e-01	2.040e-03
3.39887e-01	2.015e-03
3.41591e-01	1.989e-03
3.43303e-01	1.964e-03
3.45023e-01	1.939e-03
3.46752e-01	1.915e-03
3.48490e-01	1.891e-03
3.50237e-01	1.867e-03
3.51992e-01	1.844e-03
3.53756e-01	1.820e-03
3.55529e-01	1.798e-03
3.57310e-01	1.775e-03
3.59101e-01	1.753e-03
3.60901e-01	1.731e-03
3.62709e-01	1.709e-03
3.64527e-01	1.687e-03
3.66354e-01	1.679e-03
3.68190e-01	1.684e-03
3.70035e-01	1.689e-03
3.71890e-01	1.694e-03
3.73753e-01	1.700e-03
3.75627e-01	1.705e-03
3.77509e-01	1.710e-03
3.79401e-01	1.715e-03
3.81302e-01	1.720e-03
3.83213e-01	1.726e-03
3.85134e-01	1.731e-03
3.87064e-01	1.736e-03
3.89004e-01	1.741e-03
3.90953e-01	1.747e-03
3.92912e-01	1.752e-03
3.94882e-01	1.757e-03
3.96861e-01	1.763e-03
3.98849e-01	1.768e-03
4.00848e-01	1.773e-03
4.02857e-01	1.779e-03
4.04876e-01	1.784e-03
4.06905e-01	1.790e-03
4.08944e-01	1.795e-03
4.10994e-01	1.800e-03
4.13054e-01	1.806e-03
4.15124e-01	1.811e-03
4.17204e-01	1.817e-03
4.19295e-01	1.822e-03
4.21396e-01	1.828e-03
4.23508e-01	1.834e-03
4.25630e-01	1.839e-03
4.27764e-01	1.845e-03
4.29907e-01	1.850e-03
4.32062e-01	1.856e-03
4.34227e-01	1.862e-03
4.36403e-01	1.867e-03
4.38590e-01	1.873e-03
4.40788e-01	1.879e-03
4.42997e-01	1.884e-03
4.45217e-01	1.890e-03
4.47449e-01	1.896e-03
4.49691e-01	1.902e-03
4.51945e-01	1.907e-03
4.54210e-01	1.913e-03
4.56486e-01	1.919e-03
4.58774e-01	1.925e-03
4.61073e-01	1.931e-03
4.63384e-01	1.937e-03
4.65706e-01	1.942e-03
4.68040e-01	1.948e-03
4.70385e-01	1.954e-03
4.72743e-01	1.960e-03
4.75112e-01	1.966e-03
4.77493e-01	1.972e-03
4.79886e-01	1.978e-03
4.82291e-01	1.984e-03
4.84708e-01	1.990e-03
4.87137e-01	1.996e-03
4.89578e-01	2.002e-03
4.92032e-01	2.008e-03
4.94498e-01	2.014e-03
4.96976e-01	2.021e-03
4.99467e-01	2.027e-03
5.01970e-01	2.033e-03
5.04485e-01	2.039e-03
5.07014e-01	2.045e-03
5.09555e-01	2.051e-03
5.12108e-01	2.058e-03
5.14675e-01	2.064e-03
5.17254e-01	2.070e-03
5.19846e-01	2.077e-03
5.22452e-01	2.083e-03
5.25070e-01	2.089e-03
5.27701e-01	2.096e-03
5.30346e-01	2.102e-03
5.33004e-01	2.108e-03
5.35675e-01	2.115e-03
5.38359e-01	2.121e-03
5.41058e-01	2.128e-03
5.43769e-01	2.134e-03
5.46494e-01	2.141e-03
5.49233e-01	2.147e-03
5.51986e-01	2.154e-03
5.54752e-01	2.160e-03
5.57532e-01	2.167e-03
5.60326e-01	2.173e-03
5.63134e-01	2.180e-03
5.65956e-01	2.186e-03
5.68793e-01	2.193e-03
5.71643e-01	2.200e-03
5.74508e-01	2.206e-03
5.77387e-01	2.213e-03
5.80281e-01	2.220e-03
5.83189e-01	2.227e-03
5.86112e-01	2.233e-03
5.89049e-01	2.240e-03
5.92001e-01	2.247e-03
5.94968e-01	2.254e-03
5.97950e-01	2.261e-03
6.00946e-01	2.268e-03
6.03958e-01	2.274e-03
6.06985e-01	2.281e-03
6.10027e-01	2.288e-03
6.13084e-01	2.295e-03
6.16156e-01	2.302e-03
6.19244e-01	2.309e-03
6.22348e-01	2.316e-03
6.25467e-01	2.323e-03
6.28601e-01	2.330e-03
6.31751e-01	2.337e-03
6.34917e-01	2.345e-03
6.38099e-01	2.352e-03
6.41297e-01	2.359e-03
6.44511e-01	2.366e-03
6.47741e-01	2.373e-03
6.50987e-01	2.380e-03
6.54250e-01	2.388e-03
6.57529e-01	2.395e-03
6.60824e-01	2.402e-03
6.64136e-01	2.409e-03
6.67464e-01	2.417e-03
6.70809e-01	2.424e-03
6.74171e-01	2.432e-03
6.77549e-01	2.439e-03
6.80945e-01	2.446e-03
6.84358e-01	2.454e-03
6.87787e-01	2.461e-03
6.91234e-01	2.469e-03
6.94698e-01	2.476e-03
6.98180e-01	2.473e-03
7.01679e-01	2.461e-03
7.05195e-01	2.449e-03
7.08730e-01	2.436e-03
7.12281e-01	2.424e-03
7.15851e-01	2.412e-03
7.19439e-01	2.400e-03
7.23044e-01	2.388e-03
7.26668e-01	2.376e-03
7.30309e-01	2.364e-03
7.33969e-01	2.353e-03
7.37648e-01	2.341e-03
7.41344e-01	2.329e-03
7.45060e-01	2.318e-03
7.48794e-01	2.306e-03
7.52546e-01	2.295e-03
7.56318e-01	2.283e-03
7.60108e-01	2.272e-03
7.63917e-01	2.260e-03
7.67746e-01	2.249e-03
7.71593e-01	2.238e-03
7.75460e-01	2.227e-03
7.79347e-01	2.216e-03
7.83252e-01	2.205e-03
7.87178e-01	2.194e-03
7.91123e-01	2.183e-03
7.95087e-01	2.172e-03
7.99072e-01	2.161e-03
8.03077e-01	2.150e-03
8.07101e-01	2.139e-03
8.11146e-01	2.129e-03
8.15211e-01	2.118e-03
8.19297e-01	2.099e-03
8.23403e-01	2.061e-03
8.27529e-01	2.023e-03
8.31676e-01	1.985e-03
8.35844e-01	1.948e-03
8.40033e-01	1.912e-03
8.44243e-01	1.877e-03
8.48474e-01	1.842e-03
8.52726e-01	1.808e-03
8.57000e-01	1.775e-03
8.61295e-01	1.742e-03
8.65611e-01	1.710e-03
8.69949e-01	1.678e-03
8.74309e-01	1.647e-03
8.78691e-01	1.617e-03
8.83094e-01	1.587e-03
8.87520e-01	1.558e-03
8.91968e-01	1.529e-03
8.96438e-01	1.501e-03
9.00930e-01	1.473e-03
9.05446e-01	1.446e-03
9.09983e-01	1.419e-03
9.14544e-01	1.393e-03
9.19127e-01	1.367e-03
9.23733e-01	1.342e-03
9.28363e-01	1.317e-03
9.33015e-01	1.293e-03
9.37691e-01	1.269e-03
9.42390e-01	1.245e-03
9.47113e-01	1.222e-03
9.51860e-01	1.200e-03
9.56630e-01	1.177e-03
9.61424e-01	1.156e-03
9.66242e-01	1.134e-03
9.71085e-01	1.113e-03
9.75951e-01	1.093e-03
9.80842e-01	1.073e-03
9.85758e-01	1.053e-03
9.90698e-01	1.033e-03
9.96317e-01	1.012e-03
1.00131e+00	9.930e-04
1.00599e+00	9.759e-04
1.01071e+00	9.590e-04
1.01577e+00	9.413e-04
1.02086e+00	9.239e-04
1.02598e+00	9.068e-04
1.03112e+00	8.901e-04
1.03629e+00	8.736e-04
1.04148e+00	8.575e-04
1.04670e+00	8.416e-04
1.05195e+00	8.261e-04
1.05722e+00	8.108e-04
1.06252e+00	7.958e-04
1.06784e+00	7.811e-04
1.07319e+00	7.667e-04
1.07857e+00	7.525e-04
1.08398e+00	7.386e-04
1.08941e+00	7.249e-04
1.09487e+00	7.115e-04
1.10036e+00	6.984e-04
1.10587e+00	6.855e-04
1.11141e+00	6.728e-04
1.11698e+00	6.604e-04
1.12258e+00	6.482e-04
1.12821e+00	6.362e-04
1.13386e+00	6.244e-04
1.13954e+00	6.129e-04
1.14525e+00	6.016e-04
1.15099e+00	5.904e-04
1.15676e+00	5.795e-04
1.16256e+00	5.688e-04
1.16839e+00	5.583e-04
1.17424e+00	5.480e-04
1.18013e+00	5.379e-04
1.18604e+00	5.279e-04
1.19198e+00	5.182e-04
1.19796e+00	5.086e-04
1.20396e+00	4.992e-04
1.21000e+00	4.900e-04
1.21606e+00	4.809e-04
1.22215e+00	4.720e-04
1.22828e+00	4.633e-04
1.23443e+00	4.547e-04
1.24062e+00	4.463e-04
1.24684e+00	4.381e-04
1.25309e+00	4.300e-04
1.25937e+00	4.220e-04
1.26568e+00	4.142e-04
1.27202e+00	4.066e-04
1.27840e+00	3.991e-04
1.28480e+00	3.917e-04
1.29124e+00	3.845e-04
1.29771e+00	3.773e-04
1.30422e+00	3.704e-04
1.31075e+00	3.635e-04
1.31732e+00	3.568e-04
1.32392e+00	3.502e-04
1.33056e+00	3.437e-04
1.33723e+00	3.374e-04
1.34393e+00	3.312e-04
1.35066e+00	3.250e-04
1.35743e+00	3.190e-04
1.36423e+00	3.131e-04
1.37107e+00	3.073e-04
1.37794e+00	3.017e-04
1.38485e+00	2.961e-04
1.39179e+00	2.906e-04
1.39876e+00	2.852e-04
1.40577e+00	2.800e-04
1.41282e+00	2.748e-04
1.41990e+00	2.697e-04
1.42701e+00	2.647e-04
1.43417e+00	2.598e-04
1.44135e+00	2.550e-04
1.44858e+00	2.503e-04
1.45584e+00	2.457e-04
1.46313e+00	2.412e-04
1.47047e+00	2.367e-04
1.47783e+00	2.323e-04
1.48524e+00	2.280e-04
1.49268e+00	2.238e-04
1.50017e+00	2.197e-04
1.50768e+00	2.156e-04
1.51524e+00	2.116e-04
1.52283e+00	2.077e-04
1.53046e+00	2.039e-04
1.53813e+00	2.001e-04
1.54584e+00	1.964e-04
1.55359e+00	1.928e-04
1.56138e+00	1.892e-04
1.56920e+00	1.857e-04
1.57707e+00	1.823e-04
1.58497e+00	1.789e-04
1.59291e+00	1.756e-04
1.60090e+00	1.724e-04
1.60892e+00	1.692e-04
1.61698e+00	1.661e-04
1.62508e+00	1.630e-04
1.63323e+00	1.600e-04
1.64141e+00	1.570e-04
1.64964e+00	1.541e-04
1.65791e+00	1.513e-04
1.66622e+00	1.485e-04
1.67457e+00	1.457e-04
1.68296e+00	1.430e-04
1.69139e+00	1.404e-04
1.69987e+00	1.378e-04
1.70839e+00	1.353e-04
1.71695e+00	1.328e-04
1.72555e+00	1.303e-04
1.73420e+00	1.279e-04
1.74289e+00	1.255e-04
1.75163e+00	1.232e-04
1.76041e+00	1.209e-04
1.76923e+00	1.187e-04
1.77810e+00	1.165e-04
1.78701e+00	1.143e-04
1.79596e+00	1.122e-04
1.80496e+00	1.102e-04
1.81401e+00	1.081e-04
1.82310e+00	1.061e-04
1.83224e+00	1.042e-04
1.84142e+00	1.022e-04
1.85065e+00	1.003e-04
1.85992e+00	9.849e-05
1.86924e+00	9.667e-05
1.87861e+00	9.489e-05
1.88803e+00	9.313e-05
1.89749e+00	9.141e-05
1.90700e+00	8.972e-05
1.91655e+00	8.806e-05
1.92616e+00	8.644e-05
1.93581e+00	8.484e-05
1.94551e+00	8.327e-05
1.95526e+00	8.173e-05
1.96506e+00	8.022e-05
1.97491e+00	7.874e-05
1.98481e+00	7.728e-05
1.99475e+00	7.586e-05
2.00475e+00	7.445e-05
2.01480e+00	7.308e-05
2.02490e+00	7.173e-05
2.03504e+00	7.040e-05
2.04524e+00	6.910e-05
2.05549e+00	6.782e-05
2.06579e+00	6.657e-05
2.07615e+00	6.534e-05
2.08655e+00	6.413e-05
2.09701e+00	6.295e-05
2.10752e+00	6.178e-05
2.11808e+00	6.064e-05
2.12869e+00	5.952e-05
2.13936e+00	5.842e-05
2.15008e+00	5.734e-05
2.16086e+00	5.628e-05
2.17169e+00	5.524e-05
2.18257e+00	5.422e-05
2.19351e+00	5.322e-05
2.20450e+00	5.223e-05
2.21555e+00	5.127e-05
2.22665e+00	5.032e-05
2.23781e+00	4.939e-05
2.24903e+00	4.848e-05
2.26030e+00	4.758e-05
2.27163e+00	4.670e-05
2.28301e+00	4.584e-05
2.29445e+00	4.499e-05
2.30595e+00	4.416e-05
2.31751e+00	4.334e-05
2.32912e+00	4.254e-05
2.34079e+00	4.176e-05
2.35252e+00	4.099e-05
2.36432e+00	4.023e-05
2.37616e+00	3.948e-05
2.38807e+00	3.875e-05
2.40004e+00	3.804e-05
2.41207e+00	3.734e-05
2.42416e+00	3.665e-05
2.43631e+00	3.597e-05
2.44851e+00	3.530e-05
2.46079e+00	3.465e-05
2.47312e+00	3.401e-05
2.48551e+00	3.338e-05
2.49797e+00	3.276e-05
2.51049e+00	3.216e-05
2.52307e+00	3.156e-05
2.53571e+00	3.098e-05
2.54842e+00	3.041e-05
2.56119e+00	2.985e-05
2.57403e+00	2.930e-05
2.58693e+00	2.875e-05
2.59989e+00	2.822e-05
2.61292e+00	2.770e-05
2.62602e+00	2.719e-05
2.63918e+00	2.669e-05
2.65240e+00	2.619e-05
2.66570e+00	2.571e-05
2.67906e+00	2.523e-05
2.69248e+00	2.477e-05
2.70598e+00	2.431e-05
2.71954e+00	2.386e-05
2.73317e+00	2.342e-05
2.74686e+00	2.299e-05
2.76063e+00	2.256e-05
2.77446e+00	2.214e-05
2.78837e+00	2.174e-05
2.80234e+00	2.133e-05
2.81639e+00	2.094e-05
2.83050e+00	2.055e-05
2.84469e+00	2.017e-05
2.85894e+00	1.980e-05
2.87327e+00	1.943e-05
2.88767e+00	1.907e-05
2.90214e+00	1.872e-05
2.91669e+00	1.838e-05
2.93130e+00	1.804e-05
2.94599e+00	1.770e-05
2.96076e+00	1.738e-05
2.97560e+00	1.705e-05
2.99051e+00	1.674e-05
3.00550e+00	1.643e-05
3.02056e+00	1.613e-05
3.03570e+00	1.583e-05
3.05091e+00	1.554e-05
3.06620e+00	1.525e-05
3.08157e+00	1.497e-05
3.09701e+00	1.469e-05
3.11253e+00	1.442e-05
3.12813e+00	1.415e-05
3.14380e+00	1.389e-05
3.15956e+00	1.363e-05
3.17539e+00	1.338e-05
3.19131e+00	1.313e-05
3.20730e+00	1.289e-05
3.22338e+00	1.265e-05
3.23953e+00	1.242e-05
3.25576e+00	1.219e-05
3.27208e+00	1.197e-05
3.28848e+00	1.174e-05
3.30496e+00	1.153e-05
3.32152e+00	1.131e-05
3.33817e+00	1.110e-05
3.35490e+00	1.090e-05
3.37171e+00	1.070e-05
3.38861e+00	1.050e-05
3.40559e+00	1.031e-05
3.42266e+00	1.012e-05
3.43981e+00	9.929e-06
3.45705e+00	9.745e-06
3.47438e+00	9.565e-06
3.49179e+00	9.388e-06
3.50929e+00	9.215e-06
3.52687e+00	9.045e-06
3.54455e+00	8.877e-06
3.56231e+00	8.713e-06
3.58017e+00	8.552e-06
3.59811e+00	8.394e-06
3.61614e+00	8.239e-06
3.63426e+00	8.087e-06
3.65248e+00	7.937e-06
3.67078e+00	7.791e-06
3.68918e+00	7.647e-06
3.70766e+00	7.505e-06
3.72625e+00	7.367e-06
3.74492e+00	7.230e-06
3.76369e+00	7.097e-06
3.78255e+00	6.966e-06
3.80151e+00	6.837e-06
3.82056e+00	6.711e-06
3.84255e+00	6.568e-06
3.86180e+00	6.447e-06
3.87971e+00	6.337e-06
3.89772e+00	6.228e-06
3.91726e+00	6.113e-06
3.93689e+00	6.000e-06
3.95662e+00	5.889e-06
3.98325e+00	5.744e-06
4.00318e+00	5.637e-06
4.01981e+00	5.551e-06
4.03653e+00	5.466e-06
4.05676e+00	5.365e-06
4.07709e+00	5.265e-06
4.09753e+00	5.168e-06
4.11806e+00	5.073e-06
4.13870e+00	4.979e-06
4.15944e+00	4.887e-06
4.18028e+00	4.797e-06
4.20123e+00	4.708e-06
4.22229e+00	4.621e-06
4.24345e+00	4.535e-06
4.26472e+00	4.452e-06
4.28609e+00	4.369e-06
4.30757e+00	4.289e-06
4.32916e+00	4.209e-06
4.35085e+00	4.132e-06
4.37266e+00	4.055e-06
4.39457e+00	3.980e-06
4.41659e+00	3.907e-06
4.43873e+00	3.834e-06
4.46097e+00	3.764e-06
4.48333e+00	3.694e-06
4.50580e+00	3.626e-06
4.52838e+00	3.559e-06
4.55107e+00	3.493e-06
4.57388e+00	3.428e-06
4.59680e+00	3.365e-06
4.61984e+00	3.303e-06
4.64299e+00	3.242e-06
4.66626e+00	3.182e-06
4.68965e+00	3.123e-06
4.71315e+00	3.065e-06
4.73677e+00	3.009e-06
4.76051e+00	2.953e-06
4.78437e+00	2.899e-06
4.80834e+00	2.845e-06
4.83244e+00	2.792e-06
4.85666e+00	2.741e-06
4.88100e+00	2.690e-06
4.90546e+00	2.640e-06
4.93004e+00	2.592e-06
4.95475e+00	2.544e-06
4.97958e+00	2.497e-06
5.00454e+00	2.451e-06
5.02962e+00	2.405e-06
5.05482e+00	2.361e-06
5.08016e+00	2.317e-06
5.10562e+00	2.274e-06
5.13120e+00	2.232e-06
5.15692e+00	2.191e-06
5.18276e+00	2.151e-06
5.20874e+00	2.111e-06
5.23484e+00	2.072e-06
5.26108e+00	2.034e-06
5.28744e+00	1.996e-06
5.31394e+00	1.959e-06
5.34057e+00	1.923e-06
5.36734e+00	1.887e-06
5.39423e+00	1.853e-06
5.42127e+00	1.833e-06
5.44844e+00	1.825e-06
5.47574e+00	1.817e-06
5.50318e+00	1.808e-06
5.53076e+00	1.800e-06
5.55848e+00	1.792e-06
5.58634e+00	1.784e-06
5.61433e+00	1.775e-06
5.64247e+00	1.767e-06
5.67075e+00	1.759e-06
5.69917e+00	1.751e-06
5.72773e+00	1.743e-06
5.75643e+00	1.735e-06
5.78528e+00	1.727e-06
5.81428e+00	1.719e-06
5.84341e+00	1.712e-06
5.87270e+00	1.704e-06
5.90213e+00	1.696e-06
5.93171e+00	1.688e-06
5.96144e+00	1.680e-06
5.99131e+00	1.673e-06
6.02134e+00	1.665e-06
6.05151e+00	1.657e-06
6.08184e+00	1.650e-06
6.11232e+00	1.642e-06
6.14295e+00	1.635e-06
6.17374e+00	1.627e-06
6.20468e+00	1.620e-06
6.23577e+00	1.613e-06
6.26703e+00	1.605e-06
6.29843e+00	1.598e-06
6.33000e+00	1.591e-06
6.36172e+00	1.583e-06
6.39360e+00	1.576e-06
6.42565e+00	1.569e-06
6.45785e+00	1.562e-06
6.49021e+00	1.554e-06
6.52274e+00	1.547e-06
6.55543e+00	1.540e-06
6.58828e+00	1.533e-06
6.62130e+00	1.526e-06
6.65448e+00	1.519e-06
6.68783e+00	1.512e-06
6.72135e+00	1.505e-06
6.75503e+00	1.499e-06
6.78888e+00	1.492e-06
6.82291e+00	1.485e-06
6.85710e+00	1.478e-06
6.89147e+00	1.471e-06
6.92600e+00	1.465e-06
6.96071e+00	1.458e-06
6.99560e+00	1.451e-06
7.03066e+00	1.445e-06
7.06589e+00	1.438e-06
7.10130e+00	1.431e-06
7.13689e+00	1.425e-06
7.17266e+00	1.418e-06
7.20860e+00	1.412e-06
7.24473e+00	1.405e-06
7.28104e+00	1.399e-06
7.31753e+00	1.393e-06
7.35420e+00	1.386e-06
7.39105e+00	1.380e-06
7.42809e+00	1.374e-06
7.46532e+00	1.367e-06
7.50273e+00	1.361e-06
7.54033e+00	1.355e-06
7.57812e+00	1.349e-06
7.61610e+00	1.342e-06
7.65427e+00	1.336e-06
7.69263e+00	1.330e-06
7.73118e+00	1.324e-06
7.76993e+00	1.318e-06
7.80887e+00	1.312e-06
7.84800e+00	1.306e-06
7.88733e+00	1.300e-06
7.92686e+00	1.294e-06
7.96659e+00	1.288e-06
8.00651e+00	1.282e-06
8.04664e+00	1.276e-06
8.08696e+00	1.271e-06
8.12749e+00	1.265e-06
8.16822e+00	1.259e-06
8.20916e+00	1.253e-06
8.25030e+00	1.248e-06
8.29165e+00	1.242e-06
8.33320e+00	1.236e-06
8.37496e+00	1.231e-06
8.41693e+00	1.225e-06
8.45912e+00	1.219e-06
8.50151e+00	1.214e-06
8.54411e+00	1.208e-06
8.58693e+00	1.203e-06
8.62997e+00	1.197e-06
8.67322e+00	1.192e-06
8.71668e+00	1.186e-06
8.76037e+00	1.181e-06
8.80427e+00	1.175e-06
8.84839e+00	1.170e-06
8.89274e+00	1.165e-06
8.93730e+00	1.159e-06
8.98209e+00	1.154e-06
9.02711e+00	1.149e-06
9.07235e+00	1.144e-06
9.11782e+00	1.138e-06
9.16351e+00	1.133e-06
9.20943e+00	1.128e-06
9.25559e+00	1.123e-06
9.30197e+00	1.118e-06
9.34859e+00	1.113e-06
