#Incident Continuum, Enr	nFn 
8.67322e+00	4.177e-08
8.71668e+00	4.204e-08
8.76037e+00	4.230e-08
8.80427e+00	4.257e-08
8.84839e+00	4.284e-08
8.89274e+00	4.311e-08
8.93730e+00	4.339e-08
8.98209e+00	4.366e-08
9.02711e+00	4.394e-08
9.07235e+00	4.425e-08
9.11782e+00	4.458e-08
9.16351e+00	4.490e-08
9.20943e+00	4.523e-08
9.25559e+00	4.555e-08
9.30197e+00	4.589e-08
9.34859e+00	4.622e-08
9.39544e+00	4.656e-08
9.44253e+00	4.689e-08
9.48985e+00	4.725e-08
9.53741e+00	4.765e-08
9.58520e+00	4.805e-08
9.63324e+00	4.846e-08
9.68152e+00	4.886e-08
9.73004e+00	4.927e-08
9.77880e+00	4.969e-08
9.82781e+00	5.011e-08
9.87706e+00	5.053e-08
9.92656e+00	5.096e-08
9.97631e+00	5.142e-08
1.00263e+01	5.191e-08
1.00766e+01	5.240e-08
1.01271e+01	5.289e-08
1.01778e+01	5.339e-08
1.02288e+01	5.390e-08
1.02801e+01	5.441e-08
1.03316e+01	5.492e-08
1.03834e+01	5.544e-08
1.04354e+01	5.597e-08
1.04877e+01	5.653e-08
1.05403e+01	5.709e-08
1.05931e+01	5.766e-08
1.06462e+01	5.824e-08
1.06995e+01	5.882e-08
1.07531e+01	5.941e-08
1.08070e+01	6.000e-08
1.08612e+01	6.060e-08
1.09156e+01	6.121e-08
1.09703e+01	6.183e-08
1.10253e+01	6.248e-08
1.10806e+01	6.313e-08
1.11361e+01	6.378e-08
1.11919e+01	6.444e-08
1.12480e+01	6.511e-08
1.13044e+01	6.579e-08
1.13610e+01	6.647e-08
1.14180e+01	6.717e-08
1.14752e+01	6.786e-08
1.15327e+01	6.858e-08
1.15905e+01	6.931e-08
1.16486e+01	7.005e-08
1.17069e+01	7.079e-08
1.17656e+01	7.155e-08
1.18246e+01	7.231e-08
1.18838e+01	7.307e-08
1.19434e+01	7.385e-08
1.20033e+01	7.464e-08
1.20634e+01	7.543e-08
1.21239e+01	7.625e-08
1.21846e+01	7.707e-08
1.22457e+01	7.790e-08
1.23071e+01	7.873e-08
1.23687e+01	7.958e-08
1.24307e+01	8.044e-08
1.24930e+01	8.131e-08
1.25556e+01	8.218e-08
1.26186e+01	8.307e-08
1.26818e+01	8.396e-08
1.27453e+01	8.486e-08
1.28092e+01	8.577e-08
1.28734e+01	8.670e-08
1.29379e+01	8.763e-08
1.30028e+01	8.857e-08
1.30679e+01	8.952e-08
1.31334e+01	9.048e-08
1.31992e+01	9.146e-08
1.32654e+01	9.244e-08
1.33319e+01	9.343e-08
1.33987e+01	9.443e-08
1.34658e+01	9.543e-08
1.35333e+01	9.645e-08
1.36011e+01	9.748e-08
1.36693e+01	9.853e-08
1.37378e+01	9.958e-08
1.38067e+01	1.006e-07
1.38758e+01	1.017e-07
1.39454e+01	1.028e-07
1.40153e+01	1.039e-07
1.40855e+01	1.050e-07
1.41561e+01	1.061e-07
1.42271e+01	1.072e-07
1.42984e+01	1.083e-07
1.43700e+01	1.094e-07
1.44420e+01	1.106e-07
1.45144e+01	1.117e-07
1.45871e+01	1.129e-07
1.46602e+01	1.141e-07
1.47337e+01	1.152e-07
1.48076e+01	1.164e-07
1.48818e+01	1.176e-07
1.49563e+01	1.188e-07
1.50313e+01	1.200e-07
1.51066e+01	1.212e-07
1.51823e+01	1.225e-07
1.52584e+01	1.237e-07
1.53349e+01	1.250e-07
1.54117e+01	1.262e-07
1.54890e+01	1.274e-07
1.55666e+01	1.287e-07
1.56446e+01	1.300e-07
1.57230e+01	1.313e-07
1.58018e+01	1.326e-07
1.58810e+01	1.339e-07
1.59606e+01	1.352e-07
1.60406e+01	1.365e-07
1.61210e+01	1.378e-07
1.62018e+01	1.391e-07
1.62830e+01	1.405e-07
1.63646e+01	1.418e-07
1.64466e+01	1.432e-07
1.65290e+01	1.445e-07
1.66118e+01	1.459e-07
1.66951e+01	1.473e-07
1.67788e+01	1.487e-07
1.68628e+01	1.501e-07
1.69474e+01	1.514e-07
1.70323e+01	1.528e-07
1.71176e+01	1.542e-07
1.72034e+01	1.556e-07
1.72896e+01	1.570e-07
1.73763e+01	1.584e-07
1.74634e+01	1.598e-07
1.75509e+01	1.613e-07
1.76389e+01	1.627e-07
1.77273e+01	1.642e-07
1.78161e+01	1.656e-07
1.79054e+01	1.670e-07
1.79951e+01	1.684e-07
1.80853e+01	1.699e-07
1.81759e+01	1.713e-07
1.82670e+01	1.728e-07
1.83586e+01	1.743e-07
1.84506e+01	1.758e-07
1.85430e+01	1.773e-07
1.86360e+01	1.787e-07
1.87294e+01	1.802e-07
1.88232e+01	1.816e-07
1.89176e+01	1.831e-07
1.90124e+01	1.846e-07
1.91076e+01	1.860e-07
1.92034e+01	1.875e-07
1.92996e+01	1.890e-07
1.93964e+01	1.906e-07
1.94936e+01	1.920e-07
1.95913e+01	1.935e-07
1.96895e+01	1.949e-07
1.97881e+01	1.964e-07
1.98873e+01	1.979e-07
1.99870e+01	1.994e-07
2.00871e+01	2.009e-07
2.01878e+01	2.024e-07
2.02890e+01	2.039e-07
2.03906e+01	2.054e-07
2.04928e+01	2.069e-07
2.05955e+01	2.083e-07
2.06988e+01	2.098e-07
2.08025e+01	2.113e-07
2.09067e+01	2.128e-07
2.10115e+01	2.143e-07
2.11168e+01	2.158e-07
2.12226e+01	2.173e-07
2.13290e+01	2.188e-07
2.14359e+01	2.203e-07
2.15433e+01	2.218e-07
2.16513e+01	2.233e-07
2.17598e+01	2.247e-07
2.18688e+01	2.262e-07
2.19784e+01	2.277e-07
2.20886e+01	2.292e-07
2.21993e+01	2.307e-07
2.23105e+01	2.322e-07
2.24223e+01	2.337e-07
2.25347e+01	2.352e-07
2.26477e+01	2.366e-07
2.27612e+01	2.380e-07
2.28752e+01	2.395e-07
2.29899e+01	2.409e-07
2.31051e+01	2.423e-07
2.32209e+01	2.438e-07
2.33372e+01	2.453e-07
2.34542e+01	2.467e-07
2.35717e+01	2.482e-07
2.36899e+01	2.496e-07
2.38086e+01	2.509e-07
2.39279e+01	2.523e-07
2.40478e+01	2.537e-07
2.41683e+01	2.550e-07
2.42895e+01	2.564e-07
2.44112e+01	2.578e-07
2.45335e+01	2.592e-07
2.46565e+01	2.606e-07
2.47801e+01	2.620e-07
2.49042e+01	2.633e-07
2.50290e+01	2.646e-07
2.51545e+01	2.659e-07
2.52805e+01	2.672e-07
2.54072e+01	2.685e-07
2.55346e+01	2.698e-07
2.56625e+01	2.711e-07
2.57911e+01	2.725e-07
2.59204e+01	2.738e-07
2.60503e+01	2.750e-07
2.61809e+01	2.762e-07
2.63121e+01	2.775e-07
2.64439e+01	2.787e-07
2.65765e+01	2.799e-07
2.67096e+01	2.812e-07
2.68435e+01	2.824e-07
2.69780e+01	2.837e-07
2.71132e+01	2.849e-07
2.72491e+01	2.861e-07
2.73857e+01	2.873e-07
2.75229e+01	2.884e-07
2.76608e+01	2.895e-07
2.77995e+01	2.907e-07
2.79388e+01	2.918e-07
2.80788e+01	2.930e-07
2.82195e+01	2.941e-07
2.83610e+01	2.953e-07
2.85031e+01	2.965e-07
2.86459e+01	2.976e-07
2.87895e+01	2.986e-07
2.89338e+01	2.997e-07
2.90788e+01	3.007e-07
2.92245e+01	3.018e-07
2.93710e+01	3.029e-07
2.95182e+01	3.040e-07
2.96661e+01	3.050e-07
2.98148e+01	3.061e-07
2.99642e+01	3.072e-07
3.01143e+01	3.082e-07
3.02653e+01	3.091e-07
3.04169e+01	3.101e-07
3.05694e+01	3.111e-07
3.07226e+01	3.121e-07
3.08765e+01	3.130e-07
3.10313e+01	3.140e-07
3.11868e+01	3.150e-07
3.13431e+01	3.160e-07
3.15002e+01	3.170e-07
3.16580e+01	3.179e-07
3.18167e+01	3.188e-07
3.19761e+01	3.196e-07
3.21364e+01	3.205e-07
3.22975e+01	3.215e-07
3.24593e+01	3.224e-07
3.26220e+01	3.233e-07
3.27855e+01	3.242e-07
3.29498e+01	3.251e-07
3.31149e+01	3.259e-07
3.32809e+01	3.267e-07
3.34477e+01	3.275e-07
3.36153e+01	3.283e-07
3.37837e+01	3.291e-07
3.39531e+01	3.299e-07
3.41232e+01	3.308e-07
3.42942e+01	3.316e-07
3.44661e+01	3.324e-07
3.46388e+01	3.332e-07
3.48124e+01	3.339e-07
3.49869e+01	3.346e-07
3.51622e+01	3.354e-07
3.53384e+01	3.361e-07
3.55155e+01	3.369e-07
3.56935e+01	3.376e-07
3.58724e+01	3.384e-07
3.60522e+01	3.391e-07
3.62329e+01	3.399e-07
3.64144e+01	3.405e-07
3.65969e+01	3.412e-07
3.67803e+01	3.418e-07
3.69647e+01	3.425e-07
3.71499e+01	3.432e-07
3.73361e+01	3.438e-07
3.75232e+01	3.445e-07
3.77113e+01	3.451e-07
3.79003e+01	3.458e-07
3.80902e+01	3.465e-07
3.82811e+01	3.471e-07
3.84729e+01	3.477e-07
3.86657e+01	3.484e-07
3.88595e+01	3.490e-07
3.90543e+01	3.496e-07
3.92500e+01	3.503e-07
3.94467e+01	3.509e-07
3.96444e+01	3.515e-07
3.98431e+01	3.522e-07
4.00427e+01	3.528e-07
4.02434e+01	3.534e-07
4.04451e+01	3.540e-07
4.06478e+01	3.546e-07
4.08515e+01	3.552e-07
4.10562e+01	3.558e-07
4.12620e+01	3.564e-07
4.14688e+01	3.570e-07
4.16766e+01	3.576e-07
4.18855e+01	3.582e-07
4.20954e+01	3.587e-07
4.23063e+01	3.593e-07
4.25184e+01	3.598e-07
4.27314e+01	3.603e-07
4.29456e+01	3.609e-07
4.31608e+01	3.614e-07
4.33771e+01	3.620e-07
4.35945e+01	3.625e-07
4.38130e+01	3.630e-07
4.40326e+01	3.636e-07
4.42532e+01	3.640e-07
4.44750e+01	3.645e-07
4.46979e+01	3.650e-07
4.49219e+01	3.655e-07
4.51470e+01	3.660e-07
4.53733e+01	3.665e-07
4.56007e+01	3.670e-07
4.58292e+01	3.675e-07
4.60589e+01	3.679e-07
4.62897e+01	3.684e-07
4.65217e+01	3.689e-07
4.67548e+01	3.693e-07
4.69891e+01	3.698e-07
4.72246e+01	3.702e-07
4.74613e+01	3.707e-07
4.76992e+01	3.711e-07
4.79382e+01	3.716e-07
4.81785e+01	3.720e-07
4.84199e+01	3.724e-07
4.86626e+01	3.729e-07
4.89064e+01	3.733e-07
4.91515e+01	3.737e-07
4.93979e+01	3.741e-07
4.96454e+01	3.745e-07
4.98942e+01	3.749e-07
5.01443e+01	3.753e-07
5.03956e+01	3.757e-07
5.06481e+01	3.761e-07
5.09020e+01	3.765e-07
5.11571e+01	3.769e-07
5.14134e+01	3.772e-07
5.16711e+01	3.776e-07
5.19300e+01	3.780e-07
5.21903e+01	3.784e-07
5.24519e+01	3.787e-07
5.27147e+01	3.791e-07
5.29789e+01	3.795e-07
5.32444e+01	3.799e-07
5.35112e+01	3.802e-07
5.37794e+01	3.806e-07
5.40489e+01	3.810e-07
5.43198e+01	3.813e-07
5.45920e+01	3.817e-07
5.48656e+01	3.820e-07
5.51406e+01	3.824e-07
5.54169e+01	3.828e-07
5.56947e+01	3.831e-07
5.59738e+01	3.835e-07
5.62543e+01	3.838e-07
5.65362e+01	3.842e-07
5.68195e+01	3.845e-07
5.71043e+01	3.849e-07
5.73905e+01	3.852e-07
5.76781e+01	3.856e-07
5.79672e+01	3.859e-07
5.82577e+01	3.863e-07
5.85496e+01	3.866e-07
5.88430e+01	3.870e-07
5.91379e+01	3.873e-07
5.94343e+01	3.876e-07
5.97322e+01	3.879e-07
6.00315e+01	3.882e-07
6.03324e+01	3.886e-07
6.06347e+01	3.889e-07
6.09386e+01	3.892e-07
6.12440e+01	3.895e-07
6.15509e+01	3.898e-07
6.18594e+01	3.902e-07
6.21694e+01	3.905e-07
6.24810e+01	3.908e-07
6.27941e+01	3.912e-07
6.31088e+01	3.915e-07
6.34251e+01	3.918e-07
6.37429e+01	3.922e-07
6.40624e+01	3.925e-07
6.43834e+01	3.929e-07
6.47061e+01	3.932e-07
6.50304e+01	3.935e-07
6.53563e+01	3.939e-07
6.56838e+01	3.942e-07
6.60130e+01	3.945e-07
6.63438e+01	3.949e-07
6.66763e+01	3.952e-07
6.70105e+01	3.955e-07
6.73463e+01	3.959e-07
6.76838e+01	3.962e-07
6.80230e+01	3.965e-07
6.83639e+01	3.969e-07
6.87065e+01	3.972e-07
6.90508e+01	3.975e-07
6.93969e+01	3.978e-07
6.97447e+01	3.982e-07
7.00942e+01	3.985e-07
7.04455e+01	3.988e-07
7.07985e+01	3.992e-07
7.11533e+01	3.995e-07
7.15099e+01	3.998e-07
7.18683e+01	4.002e-07
7.22285e+01	4.005e-07
7.25905e+01	4.008e-07
7.29543e+01	4.012e-07
7.33199e+01	4.015e-07
7.36873e+01	4.018e-07
7.40566e+01	4.022e-07
7.44277e+01	4.025e-07
7.48007e+01	4.028e-07
7.51756e+01	4.032e-07
7.55524e+01	4.035e-07
7.59310e+01	4.038e-07
7.63115e+01	4.041e-07
7.66940e+01	4.045e-07
7.70783e+01	4.048e-07
7.74646e+01	4.051e-07
7.78528e+01	4.054e-07
7.82430e+01	4.058e-07
7.86351e+01	4.061e-07
7.90292e+01	4.065e-07
7.94252e+01	4.068e-07
7.98233e+01	4.072e-07
8.02233e+01	4.075e-07
8.06254e+01	4.079e-07
8.10294e+01	4.082e-07
8.14355e+01	4.085e-07
8.18436e+01	4.089e-07
8.22538e+01	4.092e-07
8.26660e+01	4.096e-07
8.30803e+01	4.099e-07
8.34967e+01	4.103e-07
8.39151e+01	4.106e-07
8.43357e+01	4.110e-07
8.47583e+01	4.113e-07
8.51831e+01	4.117e-07
8.56100e+01	4.120e-07
8.60390e+01	4.124e-07
8.64702e+01	4.128e-07
8.69036e+01	4.131e-07
8.73391e+01	4.135e-07
8.77768e+01	4.139e-07
8.82167e+01	4.142e-07
8.86588e+01	4.146e-07
8.91031e+01	4.150e-07
8.95497e+01	4.154e-07
8.99985e+01	4.157e-07
9.04495e+01	4.161e-07
9.09028e+01	4.164e-07
9.13583e+01	4.168e-07
9.18162e+01	4.172e-07
9.22763e+01	4.175e-07
9.27388e+01	4.179e-07
9.32035e+01	4.182e-07
9.36706e+01	4.186e-07
9.41401e+01	4.189e-07
9.46119e+01	4.193e-07
9.50860e+01	4.197e-07
9.55625e+01	4.201e-07
9.60415e+01	4.205e-07
9.65228e+01	4.209e-07
9.70065e+01	4.213e-07
9.74927e+01	4.217e-07
9.79813e+01	4.221e-07
9.84723e+01	4.225e-07
9.89658e+01	4.229e-07
9.94618e+01	4.233e-07
9.99602e+01	4.237e-07
1.00461e+02	4.241e-07
1.00965e+02	4.245e-07
1.01471e+02	4.249e-07
1.01979e+02	4.253e-07
1.02490e+02	4.257e-07
1.03004e+02	4.262e-07
1.03520e+02	4.266e-07
1.04039e+02	4.270e-07
1.04560e+02	4.274e-07
1.05084e+02	4.279e-07
1.05611e+02	4.283e-07
1.06140e+02	4.287e-07
1.06672e+02	4.292e-07
1.07207e+02	4.296e-07
1.07744e+02	4.301e-07
1.08284e+02	4.305e-07
1.08827e+02	4.309e-07
1.09372e+02	4.314e-07
1.09920e+02	4.319e-07
1.10471e+02	4.324e-07
1.11025e+02	4.328e-07
1.11581e+02	4.333e-07
1.12140e+02	4.338e-07
1.12702e+02	4.343e-07
1.13267e+02	4.347e-07
1.13835e+02	4.352e-07
1.14405e+02	4.357e-07
1.14979e+02	4.362e-07
1.15555e+02	4.367e-07
1.16134e+02	4.372e-07
1.16716e+02	4.376e-07
1.17301e+02	4.381e-07
1.17889e+02	4.386e-07
1.18479e+02	4.391e-07
1.19073e+02	4.396e-07
1.19670e+02	4.401e-07
1.20270e+02	4.406e-07
1.20872e+02	4.411e-07
1.21478e+02	4.416e-07
1.22087e+02	4.422e-07
1.22699e+02	4.427e-07
1.23314e+02	4.433e-07
1.23932e+02	4.438e-07
1.24553e+02	4.444e-07
1.25177e+02	4.449e-07
1.25804e+02	4.454e-07
1.26435e+02	4.460e-07
1.27069e+02	4.466e-07
1.27705e+02	4.471e-07
1.28345e+02	4.477e-07
1.28989e+02	4.483e-07
1.29635e+02	4.489e-07
1.30285e+02	4.494e-07
1.30938e+02	4.500e-07
1.31594e+02	4.506e-07
1.32253e+02	4.512e-07
1.32916e+02	4.518e-07
1.33582e+02	4.524e-07
1.34252e+02	4.530e-07
1.34924e+02	4.536e-07
1.35601e+02	4.543e-07
1.36280e+02	4.549e-07
1.36963e+02	4.555e-07
1.37650e+02	4.561e-07
1.38339e+02	4.568e-07
1.39033e+02	4.574e-07
1.39729e+02	4.580e-07
1.40430e+02	4.587e-07
1.41134e+02	4.594e-07
1.41841e+02	4.600e-07
1.42552e+02	4.607e-07
1.43266e+02	4.613e-07
1.43984e+02	4.620e-07
1.44706e+02	4.627e-07
1.45431e+02	4.633e-07
1.46160e+02	4.640e-07
1.46892e+02	4.647e-07
1.47628e+02	4.654e-07
1.48368e+02	4.661e-07
1.49112e+02	4.668e-07
1.49859e+02	4.675e-07
1.50610e+02	4.682e-07
1.51365e+02	4.688e-07
1.52123e+02	4.695e-07
1.52886e+02	4.702e-07
1.53652e+02	4.710e-07
1.54422e+02	4.717e-07
1.55196e+02	4.725e-07
1.55974e+02	4.732e-07
1.56755e+02	4.740e-07
1.57541e+02	4.747e-07
1.58330e+02	4.755e-07
1.59124e+02	4.762e-07
1.59921e+02	4.770e-07
1.60723e+02	4.777e-07
1.61528e+02	4.785e-07
1.62338e+02	4.793e-07
1.63151e+02	4.801e-07
1.63969e+02	4.809e-07
1.64791e+02	4.817e-07
1.65617e+02	4.825e-07
1.66447e+02	4.832e-07
1.67281e+02	4.840e-07
1.68119e+02	4.848e-07
1.68962e+02	4.857e-07
1.69808e+02	4.866e-07
1.70659e+02	4.874e-07
1.71515e+02	4.883e-07
1.72374e+02	4.892e-07
1.73238e+02	4.901e-07
1.74106e+02	4.910e-07
1.74979e+02	4.918e-07
1.75856e+02	4.927e-07
1.76737e+02	4.936e-07
1.77623e+02	4.945e-07
1.78513e+02	4.954e-07
1.79408e+02	4.964e-07
1.80307e+02	4.973e-07
1.81210e+02	4.982e-07
1.82119e+02	4.991e-07
1.83031e+02	5.001e-07
1.83948e+02	5.010e-07
1.84870e+02	5.019e-07
1.85797e+02	5.029e-07
1.86728e+02	5.039e-07
1.87664e+02	5.049e-07
1.88604e+02	5.059e-07
1.89549e+02	5.069e-07
1.90499e+02	5.079e-07
1.91454e+02	5.089e-07
1.92414e+02	5.100e-07
1.93378e+02	5.110e-07
1.94347e+02	5.120e-07
1.95321e+02	5.131e-07
1.96300e+02	5.141e-07
1.97284e+02	5.152e-07
1.98272e+02	5.163e-07
1.99266e+02	5.174e-07
2.00265e+02	5.185e-07
2.01268e+02	5.195e-07
2.02277e+02	5.206e-07
2.03291e+02	5.217e-07
2.04309e+02	5.228e-07
2.05333e+02	5.240e-07
2.06362e+02	5.251e-07
2.07397e+02	5.263e-07
2.08436e+02	5.275e-07
2.09481e+02	5.286e-07
2.10530e+02	5.298e-07
2.11585e+02	5.310e-07
2.12646e+02	5.322e-07
2.13712e+02	5.333e-07
2.14783e+02	5.346e-07
2.15859e+02	5.359e-07
2.16941e+02	5.371e-07
2.18028e+02	5.384e-07
2.19121e+02	5.397e-07
2.20219e+02	5.410e-07
2.21322e+02	5.423e-07
2.22432e+02	5.436e-07
2.23546e+02	5.449e-07
2.24667e+02	5.462e-07
2.25793e+02	5.475e-07
2.26924e+02	5.489e-07
2.28061e+02	5.502e-07
2.29204e+02	5.516e-07
2.30353e+02	5.529e-07
2.31507e+02	5.542e-07
2.32668e+02	5.556e-07
2.33834e+02	5.570e-07
2.35005e+02	5.583e-07
2.36183e+02	5.597e-07
2.37367e+02	5.611e-07
2.38556e+02	5.626e-07
2.39752e+02	5.640e-07
2.40954e+02	5.654e-07
2.42161e+02	5.669e-07
2.43375e+02	5.683e-07
2.44594e+02	5.698e-07
2.45820e+02	5.712e-07
2.47052e+02	5.727e-07
2.48290e+02	5.742e-07
2.49535e+02	5.756e-07
2.50785e+02	5.771e-07
2.52042e+02	5.786e-07
2.53305e+02	5.801e-07
2.54575e+02	5.817e-07
2.55850e+02	5.832e-07
2.57133e+02	5.847e-07
2.58421e+02	5.862e-07
2.59716e+02	5.878e-07
2.61018e+02	5.893e-07
2.62326e+02	5.909e-07
2.63641e+02	5.925e-07
2.64962e+02	5.941e-07
2.66290e+02	5.957e-07
2.67624e+02	5.973e-07
2.68965e+02	5.989e-07
2.70313e+02	6.005e-07
2.71668e+02	6.021e-07
2.73030e+02	6.037e-07
2.74398e+02	6.054e-07
2.75773e+02	6.070e-07
2.77155e+02	6.086e-07
2.78544e+02	6.103e-07
2.79940e+02	6.119e-07
2.81343e+02	6.135e-07
2.82753e+02	6.152e-07
2.84170e+02	6.169e-07
2.85594e+02	6.185e-07
2.87025e+02	6.202e-07
2.88464e+02	6.219e-07
2.89909e+02	6.236e-07
2.91362e+02	6.253e-07
2.92823e+02	6.270e-07
2.94290e+02	6.288e-07
2.95765e+02	6.305e-07
2.97247e+02	6.322e-07
2.98737e+02	6.339e-07
3.00234e+02	6.356e-07
3.01739e+02	6.373e-07
3.03251e+02	6.390e-07
3.04771e+02	6.407e-07
3.06298e+02	6.424e-07
3.07833e+02	6.441e-07
3.09376e+02	6.458e-07
3.10926e+02	6.476e-07
3.12484e+02	6.493e-07
3.14050e+02	6.510e-07
3.15624e+02	6.527e-07
3.17206e+02	6.543e-07
3.18796e+02	6.560e-07
3.20393e+02	6.576e-07
3.21999e+02	6.593e-07
3.23613e+02	6.610e-07
3.25235e+02	6.626e-07
3.26865e+02	6.643e-07
3.28503e+02	6.660e-07
3.30149e+02	6.677e-07
3.31803e+02	6.694e-07
3.33466e+02	6.711e-07
3.35138e+02	6.728e-07
3.36817e+02	6.745e-07
3.38505e+02	6.763e-07
3.40202e+02	6.780e-07
3.41906e+02	6.797e-07
3.43620e+02	6.815e-07
3.45342e+02	6.832e-07
3.47073e+02	6.849e-07
3.48812e+02	6.866e-07
3.50560e+02	6.883e-07
3.52317e+02	6.900e-07
3.54083e+02	6.917e-07
3.55857e+02	6.934e-07
3.57641e+02	6.951e-07
3.59433e+02	6.968e-07
3.61234e+02	6.986e-07
3.63045e+02	7.003e-07
3.64864e+02	7.020e-07
3.66693e+02	7.037e-07
3.68530e+02	7.054e-07
3.70377e+02	7.071e-07
3.72233e+02	7.089e-07
3.74099e+02	7.106e-07
3.75974e+02	7.123e-07
3.77858e+02	7.141e-07
3.79752e+02	7.158e-07
3.81655e+02	7.175e-07
3.83567e+02	7.192e-07
3.85490e+02	7.209e-07
3.87422e+02	7.226e-07
3.89363e+02	7.243e-07
3.91314e+02	7.260e-07
3.93276e+02	7.278e-07
3.95246e+02	7.295e-07
3.97227e+02	7.312e-07
3.99218e+02	7.329e-07
4.01219e+02	7.347e-07
4.03229e+02	7.365e-07
4.05250e+02	7.383e-07
4.07281e+02	7.400e-07
4.09322e+02	7.418e-07
4.11374e+02	7.436e-07
4.13435e+02	7.454e-07
4.15507e+02	7.472e-07
4.17590e+02	7.490e-07
4.19682e+02	7.508e-07
4.21786e+02	7.525e-07
4.23899e+02	7.543e-07
4.26024e+02	7.560e-07
4.28159e+02	7.578e-07
4.30305e+02	7.596e-07
4.32461e+02	7.613e-07
4.34628e+02	7.631e-07
4.36807e+02	7.649e-07
4.38996e+02	7.667e-07
4.41196e+02	7.684e-07
4.43407e+02	7.701e-07
4.45629e+02	7.719e-07
4.47862e+02	7.736e-07
4.50107e+02	7.754e-07
4.52362e+02	7.771e-07
4.54629e+02	7.789e-07
4.56908e+02	7.806e-07
4.59198e+02	7.824e-07
4.61499e+02	7.841e-07
4.63812e+02	7.859e-07
4.66136e+02	7.877e-07
4.68472e+02	7.894e-07
4.70820e+02	7.912e-07
4.73180e+02	7.930e-07
4.75551e+02	7.948e-07
4.77934e+02	7.966e-07
4.80329e+02	7.984e-07
4.82737e+02	8.002e-07
4.85156e+02	8.020e-07
4.87587e+02	8.038e-07
4.90031e+02	8.057e-07
4.92487e+02	8.076e-07
4.94955e+02	8.094e-07
4.97435e+02	8.113e-07
4.99928e+02	8.132e-07
5.02434e+02	8.150e-07
5.04952e+02	8.169e-07
5.07482e+02	8.188e-07
5.10026e+02	8.209e-07
5.12582e+02	8.229e-07
5.15150e+02	8.249e-07
5.17732e+02	8.270e-07
5.20327e+02	8.291e-07
5.22934e+02	8.311e-07
5.25555e+02	8.332e-07
5.28189e+02	8.353e-07
5.30836e+02	8.373e-07
5.33496e+02	8.395e-07
5.36170e+02	8.418e-07
5.38857e+02	8.441e-07
5.41557e+02	8.464e-07
5.44272e+02	8.487e-07
5.46999e+02	8.510e-07
5.49741e+02	8.533e-07
5.52496e+02	8.556e-07
5.55264e+02	8.580e-07
5.58047e+02	8.603e-07
5.60844e+02	8.628e-07
5.63655e+02	8.652e-07
5.66479e+02	8.677e-07
5.69318e+02	8.701e-07
5.72172e+02	8.726e-07
5.75039e+02	8.751e-07
5.77921e+02	8.776e-07
5.80817e+02	8.801e-07
5.83728e+02	8.826e-07
5.86653e+02	8.851e-07
5.89593e+02	8.875e-07
5.92548e+02	8.900e-07
5.95518e+02	8.920e-07
5.98502e+02	8.952e-07
6.09062e+02	9.039e-07
6.27598e+02	9.192e-07
6.46699e+02	9.347e-07
6.66380e+02	9.507e-07
6.86661e+02	9.669e-07
7.07559e+02	9.834e-07
7.29093e+02	1.000e-06
7.51283e+02	1.017e-06
7.74148e+02	1.034e-06
7.97708e+02	1.051e-06
8.21986e+02	1.068e-06
8.47002e+02	1.086e-06
8.72780e+02	1.103e-06
8.99343e+02	1.121e-06
9.26714e+02	1.138e-06
9.54917e+02	1.156e-06
9.83980e+02	1.173e-06
1.01393e+03	1.191e-06
1.04478e+03	1.208e-06
1.07658e+03	1.225e-06
1.10935e+03	1.242e-06
1.14311e+03	1.259e-06
1.17790e+03	1.275e-06
1.21375e+03	1.291e-06
1.25069e+03	1.306e-06
1.28875e+03	1.319e-06
1.32797e+03	1.332e-06
1.36839e+03	1.343e-06
1.41003e+03	1.354e-06
1.45295e+03	1.364e-06
1.49717e+03	1.373e-06
1.54273e+03	1.381e-06
1.58968e+03	1.388e-06
1.63806e+03	1.393e-06
1.68792e+03	1.397e-06
1.73929e+03	1.400e-06
1.79222e+03	1.402e-06
1.84677e+03	1.403e-06
1.90297e+03	1.403e-06
1.96089e+03	1.402e-06
2.02057e+03	1.400e-06
2.08206e+03	1.397e-06
2.14543e+03	1.393e-06
2.21072e+03	1.389e-06
2.27800e+03	1.384e-06
2.34733e+03	1.379e-06
2.41877e+03	1.372e-06
2.49239e+03	1.365e-06
2.56824e+03	1.358e-06
2.64640e+03	1.349e-06
2.72694e+03	1.341e-06
2.80994e+03	1.332e-06
2.89545e+03	1.323e-06
2.98357e+03	1.313e-06
3.07438e+03	1.303e-06
3.16794e+03	1.293e-06
3.26436e+03	1.283e-06
3.36371e+03	1.272e-06
3.46608e+03	1.260e-06
3.57157e+03	1.249e-06
3.68026e+03	1.237e-06
3.79227e+03	1.225e-06
3.90769e+03	1.212e-06
4.02661e+03	1.199e-06
4.14916e+03	1.186e-06
4.27544e+03	1.172e-06
4.40556e+03	1.159e-06
4.53964e+03	1.147e-06
4.67780e+03	1.134e-06
4.82016e+03	1.121e-06
4.96686e+03	1.106e-06
5.11802e+03	1.092e-06
5.27379e+03	1.077e-06
5.43429e+03	1.062e-06
5.59968e+03	1.048e-06
5.77010e+03	1.033e-06
5.94571e+03	1.019e-06
6.12666e+03	1.004e-06
6.31312e+03	9.897e-07
6.50526e+03	9.752e-07
6.70324e+03	9.606e-07
6.90725e+03	9.461e-07
7.11747e+03	9.316e-07
7.33408e+03	9.168e-07
